SCOUT
Scattergun, Pistol, Bat, (not applicable)
Rocket Launcher, Righteous Bison, Market Gardener, (not applicable)
Rocket Launcher, Righteous Bison, Escape Plan, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Shovel, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Equalizer, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Pain Train, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Half-Zatoichi, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Disciplinary Action, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Market Gardener, (not applicable)
Rocket Launcher, B.A.S.E. Jumper, Escape Plan, (not applicable)
Rocket Launcher, Panic Attack, Shovel, (not applicable)
Rocket Launcher, Panic Attack, Equalizer, (not applicable)
Rocket Launcher, Panic Attack, Pain Train, (not applicable)
Rocket Launcher, Panic Attack, Half-Zatoichi, (not applicable)
Rocket Launcher, Panic Attack, Disciplinary Action, (not applicable)
Rocket Launcher, Panic Attack, Market Gardener, (not applicable)
Rocket Launcher, Panic Attack, Escape Plan, (not applicable)
Cow Mangler 5000, Shotgun, Shovel, (not applicable)
Cow Mangler 5000, Shotgun, Equalizer, (not applicable)
Cow Mangler 5000, Shotgun, Pain Train, (not applicable)
Cow Mangler 5000, Shotgun, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Shotgun, Disciplinary Action, (not applicable)
Cow Mangler 5000, Shotgun, Market Gardener, (not applicable)
Cow Mangler 5000, Shotgun, Escape Plan, (not applicable)
Cow Mangler 5000, Buff Banner, Shovel, (not applicable)
Cow Mangler 5000, Buff Banner, Equalizer, (not applicable)
Cow Mangler 5000, Buff Banner, Pain Train, (not applicable)
Cow Mangler 5000, Buff Banner, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Buff Banner, Disciplinary Action, (not applicable)
Cow Mangler 5000, Buff Banner, Market Gardener, (not applicable)
Cow Mangler 5000, Buff Banner, Escape Plan, (not applicable)
Cow Mangler 5000, Gunboats, Shovel, (not applicable)
Cow Mangler 5000, Gunboats, Equalizer, (not applicable)
Cow Mangler 5000, Gunboats, Pain Train, (not applicable)
Cow Mangler 5000, Gunboats, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Gunboats, Disciplinary Action, (not applicable)
Cow Mangler 5000, Gunboats, Market Gardener, (not applicable)
Cow Mangler 5000, Gunboats, Escape Plan, (not applicable)
Cow Mangler 5000, Battalion's Backup, Shovel, (not applicable)
Cow Mangler 5000, Battalion's Backup, Equalizer, (not applicable)
Cow Mangler 5000, Battalion's Backup, Pain Train, (not applicable)
Cow Mangler 5000, Battalion's Backup, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Battalion's Backup, Disciplinary Action, (not applicable)
Cow Mangler 5000, Battalion's Backup, Market Gardener, (not applicable)
Cow Mangler 5000, Battalion's Backup, Escape Plan, (not applicable)
Cow Mangler 5000, Concheror, Shovel, (not applicable)
Cow Mangler 5000, Concheror, Equalizer, (not applicable)
Cow Mangler 5000, Concheror, Pain Train, (not applicable)
Cow Mangler 5000, Concheror, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Concheror, Disciplinary Action, (not applicable)
Cow Mangler 5000, Concheror, Market Gardener, (not applicable)
Cow Mangler 5000, Concheror, Escape Plan, (not applicable)
Cow Mangler 5000, Mantreads, Shovel, (not applicable)
Cow Mangler 5000, Mantreads, Equalizer, (not applicable)
Cow Mangler 5000, Mantreads, Pain Train, (not applicable)
Cow Mangler 5000, Mantreads, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Mantreads, Disciplinary Action, (not applicable)
Cow Mangler 5000, Mantreads, Market Gardener, (not applicable)
Cow Mangler 5000, Mantreads, Escape Plan, (not applicable)
Cow Mangler 5000, Reserve Shooter, Shovel, (not applicable)
Cow Mangler 5000, Reserve Shooter, Equalizer, (not applicable)
Cow Mangler 5000, Reserve Shooter, Pain Train, (not applicable)
Cow Mangler 5000, Reserve Shooter, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Reserve Shooter, Disciplinary Action, (not applicable)
Cow Mangler 5000, Reserve Shooter, Market Gardener, (not applicable)
Cow Mangler 5000, Reserve Shooter, Escape Plan, (not applicable)
Cow Mangler 5000, Righteous Bison, Shovel, (not applicable)
Cow Mangler 5000, Righteous Bison, Equalizer, (not applicable)
Cow Mangler 5000, Righteous Bison, Pain Train, (not applicable)
Cow Mangler 5000, Righteous Bison, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Righteous Bison, Disciplinary Action, (not applicable)
Cow Mangler 5000, Righteous Bison, Market Gardener, (not applicable)
Cow Mangler 5000, Righteous Bison, Escape Plan, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Shovel, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Equalizer, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Pain Train, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Half-Zatoichi, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Disciplinary Action, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Market Gardener, (not applicable)
Cow Mangler 5000, B.A.S.E. Jumper, Escape Plan, (not applicable)
Cow Mangler 5000, Panic Attack, Shovel, (not applicable)
Cow Mangler 5000, Panic Attack, Equalizer, (not applicable)
Cow Mangler 5000, Panic Attack, Pain Train, (not applicable)
Cow Mangler 5000, Panic Attack, Half-Zatoichi, (not applicable)
Cow Mangler 5000, Panic Attack, Disciplinary Action, (not applicable)
Cow Mangler 5000, Panic Attack, Market Gardener, (not applicable)
Cow Mangler 5000, Panic Attack, Escape Plan, (not applicable)
Liberty Launcher, Shotgun, Shovel, (not applicable)
Liberty Launcher, Shotgun, Equalizer, (not applicable)
Liberty Launcher, Shotgun, Pain Train, (not applicable)
Liberty Launcher, Shotgun, Half-Zatoichi, (not applicable)
Liberty Launcher, Shotgun, Disciplinary Action, (not applicable)
Liberty Launcher, Shotgun, Market Gardener, (not applicable)
Liberty Launcher, Shotgun, Escape Plan, (not applicable)
Liberty Launcher, Buff Banner, Shovel, (not applicable)
Liberty Launcher, Buff Banner, Equalizer, (not applicable)
Liberty Launcher, Buff Banner, Pain Train, (not applicable)
Liberty Launcher, Buff Banner, Half-Zatoichi, (not applicable)
Liberty Launcher, Buff Banner, Disciplinary Action, (not applicable)
Liberty Launcher, Buff Banner, Market Gardener, (not applicable)
Liberty Launcher, Buff Banner, Escape Plan, (not applicable)
Liberty Launcher, Gunboats, Shovel, (not applicable)
Liberty Launcher, Gunboats, Equalizer, (not applicable)
Liberty Launcher, Gunboats, Pain Train, (not applicable)
Liberty Launcher, Gunboats, Half-Zatoichi, (not applicable)
Liberty Launcher, Gunboats, Disciplinary Action, (not applicable)
Liberty Launcher, Gunboats, Market Gardener, (not applicable)
Liberty Launcher, Gunboats, Escape Plan, (not applicable)
Liberty Launcher, Battalion's Backup, Shovel, (not applicable)
Liberty Launcher, Battalion's Backup, Equalizer, (not applicable)
Liberty Launcher, Battalion's Backup, Pain Train, (not applicable)
Liberty Launcher, Battalion's Backup, Half-Zatoichi, (not applicable)
Liberty Launcher, Battalion's Backup, Disciplinary Action, (not applicable)
Liberty Launcher, Battalion's Backup, Market Gardener, (not applicable)
Liberty Launcher, Battalion's Backup, Escape Plan, (not applicable)
Liberty Launcher, Concheror, Shovel, (not applicable)
Liberty Launcher, Concheror, Equalizer, (not applicable)
Liberty Launcher, Concheror, Pain Train, (not applicable)
Liberty Launcher, Concheror, Half-Zatoichi, (not applicable)
Liberty Launcher, Concheror, Disciplinary Action, (not applicable)
Liberty Launcher, Concheror, Market Gardener, (not applicable)
Liberty Launcher, Concheror, Escape Plan, (not applicable)
Liberty Launcher, Mantreads, Shovel, (not applicable)
Liberty Launcher, Mantreads, Equalizer, (not applicable)
Liberty Launcher, Mantreads, Pain Train, (not applicable)
Liberty Launcher, Mantreads, Half-Zatoichi, (not applicable)
Liberty Launcher, Mantreads, Disciplinary Action, (not applicable)
Liberty Launcher, Mantreads, Market Gardener, (not applicable)
Liberty Launcher, Mantreads, Escape Plan, (not applicable)
Liberty Launcher, Reserve Shooter, Shovel, (not applicable)
Liberty Launcher, Reserve Shooter, Equalizer, (not applicable)
Liberty Launcher, Reserve Shooter, Pain Train, (not applicable)
Liberty Launcher, Reserve Shooter, Half-Zatoichi, (not applicable)
Liberty Launcher, Reserve Shooter, Disciplinary Action, (not applicable)
Liberty Launcher, Reserve Shooter, Market Gardener, (not applicable)
Liberty Launcher, Reserve Shooter, Escape Plan, (not applicable)
Liberty Launcher, Righteous Bison, Shovel, (not applicable)
Liberty Launcher, Righteous Bison, Equalizer, (not applicable)
Liberty Launcher, Righteous Bison, Pain Train, (not applicable)
Liberty Launcher, Righteous Bison, Half-Zatoichi, (not applicable)
Liberty Launcher, Righteous Bison, Disciplinary Action, (not applicable)
Liberty Launcher, Righteous Bison, Market Gardener, (not applicable)
Liberty Launcher, Righteous Bison, Escape Plan, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Shovel, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Equalizer, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Pain Train, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Half-Zatoichi, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Disciplinary Action, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Market Gardener, (not applicable)
Liberty Launcher, B.A.S.E. Jumper, Escape Plan, (not applicable)
Liberty Launcher, Panic Attack, Shovel, (not applicable)
Liberty Launcher, Panic Attack, Equalizer, (not applicable)
Liberty Launcher, Panic Attack, Pain Train, (not applicable)
Liberty Launcher, Panic Attack, Half-Zatoichi, (not applicable)
Liberty Launcher, Panic Attack, Disciplinary Action, (not applicable)
Liberty Launcher, Panic Attack, Market Gardener, (not applicable)
Liberty Launcher, Panic Attack, Escape Plan, (not applicable)
Direct Hit, Shotgun, Shovel, (not applicable)
Direct Hit, Shotgun, Equalizer, (not applicable)
Direct Hit, Shotgun, Pain Train, (not applicable)
Direct Hit, Shotgun, Half-Zatoichi, (not applicable)
Direct Hit, Shotgun, Disciplinary Action, (not applicable)
Direct Hit, Shotgun, Market Gardener, (not applicable)
Direct Hit, Shotgun, Escape Plan, (not applicable)
Direct Hit, Buff Banner, Shovel, (not applicable)
Direct Hit, Buff Banner, Equalizer, (not applicable)
Direct Hit, Buff Banner, Pain Train, (not applicable)
Direct Hit, Buff Banner, Half-Zatoichi, (not applicable)
Direct Hit, Buff Banner, Disciplinary Action, (not applicable)
Direct Hit, Buff Banner, Market Gardener, (not applicable)
Direct Hit, Buff Banner, Escape Plan, (not applicable)
Direct Hit, Gunboats, Shovel, (not applicable)
Direct Hit, Gunboats, Equalizer, (not applicable)
Direct Hit, Gunboats, Pain Train, (not applicable)
Direct Hit, Gunboats, Half-Zatoichi, (not applicable)
Direct Hit, Gunboats, Disciplinary Action, (not applicable)
Direct Hit, Gunboats, Market Gardener, (not applicable)
Direct Hit, Gunboats, Escape Plan, (not applicable)
Direct Hit, Battalion's Backup, Shovel, (not applicable)
Direct Hit, Battalion's Backup, Equalizer, (not applicable)
Direct Hit, Battalion's Backup, Pain Train, (not applicable)
Direct Hit, Battalion's Backup, Half-Zatoichi, (not applicable)
Direct Hit, Battalion's Backup, Disciplinary Action, (not applicable)
Direct Hit, Battalion's Backup, Market Gardener, (not applicable)
Direct Hit, Battalion's Backup, Escape Plan, (not applicable)
Direct Hit, Concheror, Shovel, (not applicable)
Direct Hit, Concheror, Equalizer, (not applicable)
Direct Hit, Concheror, Pain Train, (not applicable)
Direct Hit, Concheror, Half-Zatoichi, (not applicable)
Direct Hit, Concheror, Disciplinary Action, (not applicable)
Direct Hit, Concheror, Market Gardener, (not applicable)
Direct Hit, Concheror, Escape Plan, (not applicable)
Direct Hit, Mantreads, Shovel, (not applicable)
Direct Hit, Mantreads, Equalizer, (not applicable)
Direct Hit, Mantreads, Pain Train, (not applicable)
Direct Hit, Mantreads, Half-Zatoichi, (not applicable)
Direct Hit, Mantreads, Disciplinary Action, (not applicable)
Direct Hit, Mantreads, Market Gardener, (not applicable)
Direct Hit, Mantreads, Escape Plan, (not applicable)
Direct Hit, Reserve Shooter, Shovel, (not applicable)
Direct Hit, Reserve Shooter, Equalizer, (not applicable)
Direct Hit, Reserve Shooter, Pain Train, (not applicable)
Direct Hit, Reserve Shooter, Half-Zatoichi, (not applicable)
Direct Hit, Reserve Shooter, Disciplinary Action, (not applicable)
Direct Hit, Reserve Shooter, Market Gardener, (not applicable)
Direct Hit, Reserve Shooter, Escape Plan, (not applicable)
Direct Hit, Righteous Bison, Shovel, (not applicable)
Direct Hit, Righteous Bison, Equalizer, (not applicable)
Direct Hit, Righteous Bison, Pain Train, (not applicable)
Direct Hit, Righteous Bison, Half-Zatoichi, (not applicable)
Direct Hit, Righteous Bison, Disciplinary Action, (not applicable)
Direct Hit, Righteous Bison, Market Gardener, (not applicable)
Direct Hit, Righteous Bison, Escape Plan, (not applicable)
Direct Hit, B.A.S.E. Jumper, Shovel, (not applicable)
Direct Hit, B.A.S.E. Jumper, Equalizer, (not applicable)
Direct Hit, B.A.S.E. Jumper, Pain Train, (not applicable)
Direct Hit, B.A.S.E. Jumper, Half-Zatoichi, (not applicable)
Direct Hit, B.A.S.E. Jumper, Disciplinary Action, (not applicable)
Direct Hit, B.A.S.E. Jumper, Market Gardener, (not applicable)
Direct Hit, B.A.S.E. Jumper, Escape Plan, (not applicable)
Direct Hit, Panic Attack, Shovel, (not applicable)
Direct Hit, Panic Attack, Equalizer, (not applicable)
Direct Hit, Panic Attack, Pain Train, (not applicable)
Direct Hit, Panic Attack, Half-Zatoichi, (not applicable)
Direct Hit, Panic Attack, Disciplinary Action, (not applicable)
Direct Hit, Panic Attack, Market Gardener, (not applicable)
Direct Hit, Panic Attack, Escape Plan, (not applicable)
Rocket Jumper, Shotgun, Shovel, (not applicable)
Rocket Jumper, Shotgun, Equalizer, (not applicable)
Rocket Jumper, Shotgun, Pain Train, (not applicable)
Rocket Jumper, Shotgun, Half-Zatoichi, (not applicable)
Rocket Jumper, Shotgun, Disciplinary Action, (not applicable)
Rocket Jumper, Shotgun, Market Gardener, (not applicable)
Rocket Jumper, Shotgun, Escape Plan, (not applicable)
Rocket Jumper, Buff Banner, Shovel, (not applicable)
Rocket Jumper, Buff Banner, Equalizer, (not applicable)
Rocket Jumper, Buff Banner, Pain Train, (not applicable)
Rocket Jumper, Buff Banner, Half-Zatoichi, (not applicable)
Rocket Jumper, Buff Banner, Disciplinary Action, (not applicable)
Rocket Jumper, Buff Banner, Market Gardener, (not applicable)
Rocket Jumper, Buff Banner, Escape Plan, (not applicable)
Rocket Jumper, Gunboats, Shovel, (not applicable)
Rocket Jumper, Gunboats, Equalizer, (not applicable)
Rocket Jumper, Gunboats, Pain Train, (not applicable)
Rocket Jumper, Gunboats, Half-Zatoichi, (not applicable)
Rocket Jumper, Gunboats, Disciplinary Action, (not applicable)
Rocket Jumper, Gunboats, Market Gardener, (not applicable)
Rocket Jumper, Gunboats, Escape Plan, (not applicable)
Rocket Jumper, Battalion's Backup, Shovel, (not applicable)
Rocket Jumper, Battalion's Backup, Equalizer, (not applicable)
Rocket Jumper, Battalion's Backup, Pain Train, (not applicable)
Rocket Jumper, Battalion's Backup, Half-Zatoichi, (not applicable)
Rocket Jumper, Battalion's Backup, Disciplinary Action, (not applicable)
Rocket Jumper, Battalion's Backup, Market Gardener, (not applicable)
Rocket Jumper, Battalion's Backup, Escape Plan, (not applicable)
Rocket Jumper, Concheror, Shovel, (not applicable)
Rocket Jumper, Concheror, Equalizer, (not applicable)
Rocket Jumper, Concheror, Pain Train, (not applicable)
Rocket Jumper, Concheror, Half-Zatoichi, (not applicable)
Rocket Jumper, Concheror, Disciplinary Action, (not applicable)
Rocket Jumper, Concheror, Market Gardener, (not applicable)
Rocket Jumper, Concheror, Escape Plan, (not applicable)
Rocket Jumper, Mantreads, Shovel, (not applicable)
Rocket Jumper, Mantreads, Equalizer, (not applicable)
Rocket Jumper, Mantreads, Pain Train, (not applicable)
Rocket Jumper, Mantreads, Half-Zatoichi, (not applicable)
Rocket Jumper, Mantreads, Disciplinary Action, (not applicable)
Rocket Jumper, Mantreads, Market Gardener, (not applicable)
Rocket Jumper, Mantreads, Escape Plan, (not applicable)
Rocket Jumper, Reserve Shooter, Shovel, (not applicable)
Rocket Jumper, Reserve Shooter, Equalizer, (not applicable)
Rocket Jumper, Reserve Shooter, Pain Train, (not applicable)
Rocket Jumper, Reserve Shooter, Half-Zatoichi, (not applicable)
Rocket Jumper, Reserve Shooter, Disciplinary Action, (not applicable)
Rocket Jumper, Reserve Shooter, Market Gardener, (not applicable)
Rocket Jumper, Reserve Shooter, Escape Plan, (not applicable)
Rocket Jumper, Righteous Bison, Shovel, (not applicable)
Rocket Jumper, Righteous Bison, Equalizer, (not applicable)
Rocket Jumper, Righteous Bison, Pain Train, (not applicable)
Rocket Jumper, Righteous Bison, Half-Zatoichi, (not applicable)
Rocket Jumper, Righteous Bison, Disciplinary Action, (not applicable)
Rocket Jumper, Righteous Bison, Market Gardener, (not applicable)
Rocket Jumper, Righteous Bison, Escape Plan, (not applicable)
Rocket Jumper, B.A.S.E. Jumper, Shovel, (not applicable)
Rocket Jumper, B.A.S.E. Jumper, Equalizer, (not applicable)
Rocket Jumper, B.A.S.E. Jumper, Pain Train, (not applicable)
Rocket Jumper, B.A.S.E. Jumper, Half-Zatoichi, (not applicable)
Rocket Jumper, B.A.S.E. Jumper, Disciplinary Action, (not applicable)
Rocket Jumper, B.A.S.E. Jumper, Market Gardener, (not applicable)
